location_id,city,state,country,postal_code,region,market
2411,Puyang,Henan,China,,North Asia,APAC
2412,Puerto Montt,Los Lagos,Chile,,South,LATAM
2413,Al Fayyum,Al Fayyum,Egypt,,Africa,Africa
2414,Irbid,Irbid,Jordan,,EMEA,EMEA
2415,Barbacena,Minas Gerais,Brazil,,South,LATAM
2416,Zhumadian,Henan,China,,North Asia,APAC
2417,Arak,Markazi,Iran,,EMEA,EMEA
2418,Perpignan,Languedoc-Roussillon,France,,Central,EU
2419,Westfield,New Jersey,United States,7090.0,East,US
2420,Waco,Texas,United States,76706.0,Central,US
2421,Ludwigsburg,Baden-Württemberg,Germany,,Central,EU
2422,Franconville,Ile-de-France,France,,Central,EU
2423,Penedo,Alagoas,Brazil,,South,LATAM
2424,Dniprodzerzhyns'k,Dnipropetrovs'k,Ukraine,,EMEA,EMEA
2425,Korhogo,Savanes,Cote d'Ivoire,,Africa,Africa
2426,Flers,Lower Normandy,France,,Central,EU
2427,Tarnow,Lesser Poland,Poland,,EMEA,EMEA
2428,Lohne,Lower Saxony,Germany,,Central,EU
2429,Musoma,Mara,Tanzania,,Africa,Africa
2430,Mbeya,Mbeya,Tanzania,,Africa,Africa
2431,Kasugai,Aichi,Japan,,North Asia,APAC
2432,Senhor do Bonfim,Bahia,Brazil,,South,LATAM
2433,Sallanches,Rhône-Alpes,France,,Central,EU
2434,Apeldoorn,Gelderland,Netherlands,,Central,EU
2435,Karliova,Bingol,Turkey,,EMEA,EMEA
2436,Plaisance-du-Touch,Midi-Pyrénées,France,,Central,EU
2437,Kirsehir,Kirsehir,Turkey,,EMEA,EMEA
2438,Bandar-e Anzali,Gilan,Iran,,EMEA,EMEA
2439,Trieste,Friuli-Venezia Giulia,Italy,,South,EU
2440,Balikesir,Balikesir,Turkey,,EMEA,EMEA
2441,Colombes,Ile-de-France,France,,Central,EU
2442,Acayucan,Veracruz,Mexico,,North,LATAM
2443,Irving,Texas,United States,75061.0,Central,US
2444,Carpi,Emilia-Romagna,Italy,,South,EU
2445,Amol,Mazandaran,Iran,,EMEA,EMEA
2446,Bahawalpur,Punjab,Pakistan,,Central Asia,APAC
2447,Zabol,Sistan Va Baluchestan,Iran,,EMEA,EMEA
2448,Reus,Catalonia,Spain,,South,EU
2449,Braga,Braga,Portugal,,South,EU
2450,Badajoz,Extremadura,Spain,,South,EU
2451,Hayange,Lorraine,France,,Central,EU
2452,Bejaia,Bejaia,Algeria,,Africa,Africa
2453,Unna,North Rhine-Westphalia,Germany,,Central,EU
2454,Texarkana,Arkansas,United States,71854.0,South,US
2455,Sucre,Chuquisaca,Bolivia,,South,LATAM
2456,Ontario,California,United States,91761.0,West,US
2457,La Roche-sur-Yon,Pays de la Loire,France,,Central,EU
2458,Almelo,Overijssel,Netherlands,,Central,EU
2459,Vacaria,Rio Grande do Sul,Brazil,,South,LATAM
2460,Marbella,Andalusía,Spain,,South,EU
2461,Lake Charles,Louisiana,United States,70601.0,South,US
2462,Malatya,Malatya,Turkey,,EMEA,EMEA
2463,Bezerros,Pernambuco,Brazil,,South,LATAM
2464,Al Hufuf,Ash Sharqiyah,Saudi Arabia,,EMEA,EMEA
2465,Bagé,Rio Grande do Sul,Brazil,,South,LATAM
2466,Delft,South Holland,Netherlands,,Central,EU
2467,Sittard,Limburg,Netherlands,,Central,EU
2468,Panihati,West Bengal,India,,Central Asia,APAC
2469,Hidalgo,Michoacán,Mexico,,North,LATAM
2470,Choisy-le-Roi,Ile-de-France,France,,Central,EU
2471,Raipur,Rajasthan,India,,Central Asia,APAC
2472,Uithoorn,North Holland,Netherlands,,Central,EU
2473,Sioux Falls,South Dakota,United States,57103.0,Central,US
2474,Eragny,Ile-de-France,France,,Central,EU
2475,Lake Elsinore,California,United States,92530.0,West,US
2476,Rosarito,Baja California,Mexico,,North,LATAM
2477,New Rochelle,New York,United States,10801.0,East,US
2478,Chandigarh,Chandigarh,India,,Central Asia,APAC
2479,Sagamihara,Kanagawa,Japan,,North Asia,APAC
2480,Xichang,Sichuan,China,,North Asia,APAC
2481,Cagnes-sur-Mer,Provence-Alpes-Côte d'Azur,France,,Central,EU
2482,Zabrze,Silesia,Poland,,EMEA,EMEA
2483,Molina de Segura,Murcia,Spain,,South,EU
2484,Matadi,Bas-Congo,Democratic Republic of the Congo,,Africa,Africa
2485,Kaiyuan,Yunnan,China,,North Asia,APAC
2486,Esquina,Corrientes,Argentina,,South,LATAM
2487,Saveh,Markazi,Iran,,EMEA,EMEA
2488,Cankaya,Ankara,Turkey,,EMEA,EMEA
2489,Uruguaiana,Rio Grande do Sul,Brazil,,South,LATAM
2490,Valence,Rhône-Alpes,France,,Central,EU
2491,Chitungwiza,Harare,Zimbabwe,,Africa,Africa
2492,East London,Eastern Cape,South Africa,,Africa,Africa
2493,Conway,Arkansas,United States,72032.0,South,US
2494,Maiduguri,Borno,Nigeria,,Africa,Africa
2495,Gonesse,Ile-de-France,France,,Central,EU
2496,Schiedam,South Holland,Netherlands,,Central,EU
2497,Hattiesburg,Mississippi,United States,39401.0,South,US
2498,Wetter (Ruhr),North Rhine-Westphalia,Germany,,Central,EU
2499,Floridablanca,Santander,Colombia,,South,LATAM
2500,Halifax,England,United Kingdom,,North,EU
2501,Bebington,England,United Kingdom,,North,EU
2502,Saint-Cloud,Ile-de-France,France,,Central,EU
2503,Pontes e Lacerda,Mato Grosso,Brazil,,South,LATAM
2504,Solihull,England,United Kingdom,,North,EU
2505,Iskenderun,Hatay,Turkey,,EMEA,EMEA
2506,Canakkale,Canakkale,Turkey,,EMEA,EMEA
2507,Freeport,New York,United States,11520.0,East,US
2508,Kozan,Adana,Turkey,,EMEA,EMEA
2509,Helena,Montana,United States,59601.0,West,US
2510,Vlore,Vlorë,Albania,,EMEA,EMEA
2511,Monza,Lombardy,Italy,,South,EU
2512,Palm Coast,Florida,United States,32137.0,South,US
2513,São Pedro da Aldeia,Rio de Janeiro,Brazil,,South,LATAM
2514,Uvira,South Kivu,Democratic Republic of the Congo,,Africa,Africa
2515,Edogawa-ku,Tokyo,Japan,,North Asia,APAC
2516,Cirebon,Jawa Barat,Indonesia,,Southeast Asia,APAC
2517,Kokshetau,Aqmola,Kazakhstan,,EMEA,EMEA
2518,Brussels,Brussels,Belgium,,Central,EU
2519,Yancheng,Jiangsu,China,,North Asia,APAC
2520,Saanich,British Columbia,Canada,,Canada,Canada
2521,Manteca,California,United States,95336.0,West,US
2522,Neuilly-sur-Marne,Ile-de-France,France,,Central,EU
2523,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,,Southeast Asia,APAC
2524,Saint-Avold,Lorraine,France,,Central,EU
2525,Gaziemir,Izmir,Turkey,,EMEA,EMEA
2526,Edinburg,Texas,United States,78539.0,Central,US
2527,Hengelo,Overijssel,Netherlands,,Central,EU
2528,Pekalongan,Jawa Tengah,Indonesia,,Southeast Asia,APAC
2529,Naumburg,Saxony-Anhalt,Germany,,Central,EU
2530,Civitavecchia,Lazio,Italy,,South,EU
2531,Dinslaken,North Rhine-Westphalia,Germany,,Central,EU
2532,Pila,Greater Poland,Poland,,EMEA,EMEA
2533,Moreno Valley,California,United States,92553.0,West,US
2534,Antalya,Antalya,Turkey,,EMEA,EMEA
2535,Epinal,Lorraine,France,,Central,EU
2536,Grasse,Provence-Alpes-Côte d'Azur,France,,Central,EU
2537,Ipswich,England,United Kingdom,,North,EU
2538,East Kilbride,Scotland,United Kingdom,,North,EU
2539,Chorzow,Silesia,Poland,,EMEA,EMEA
2540,Montfermeil,Ile-de-France,France,,Central,EU
2541,Gummersbach,North Rhine-Westphalia,Germany,,Central,EU
2542,Marsala,Sicily,Italy,,South,EU
2543,Suwon,Gyeonggi,South Korea,,North Asia,APAC
2544,Buca,Izmir,Turkey,,EMEA,EMEA
2545,Sant Boi de Llobregat,Catalonia,Spain,,South,EU
2546,Van,Van,Turkey,,EMEA,EMEA
2547,Hackensack,New Jersey,United States,7601.0,East,US
2548,Guzmán,Jalisco,Mexico,,North,LATAM
2549,Cruz das Almas,Bahia,Brazil,,South,LATAM
2550,Cipolletti,Río Negro,Argentina,,South,LATAM
2551,Siping,Jilin,China,,North Asia,APAC
2552,Arauca,Arauca,Colombia,,South,LATAM
2553,Sukabumi,Jawa Barat,Indonesia,,Southeast Asia,APAC
2554,Registro,São Paulo,Brazil,,South,LATAM
2555,Sevastopol,Sevastopol',Ukraine,,EMEA,EMEA
2556,Langenfeld,North Rhine-Westphalia,Germany,,Central,EU
2557,Mirzapur,Uttar Pradesh,India,,Central Asia,APAC
2558,Rome,New York,United States,13440.0,East,US
2559,Zeist,Utrecht,Netherlands,,Central,EU
2560,Benevento,Campania,Italy,,South,EU
2561,Kotka,Kymenlaakso,Finland,,North,EU
2562,Baní,Peravia,Dominican Republic,,Caribbean,LATAM
2563,Ibaraki,Osaka,Japan,,North Asia,APAC
2564,Taza,Taza-Al Hoceima-Taounate,Morocco,,Africa,Africa
2565,Quixadá,Ceará,Brazil,,South,LATAM
2566,Yao,Osaka,Japan,,North Asia,APAC
2567,Porlamar,Nueva Esparta,Venezuela,,South,LATAM
2568,Qarshi,Qashqadaryo,Uzbekistan,,EMEA,EMEA
2569,Ternopil',Ternopil',Ukraine,,EMEA,EMEA
2570,Le Blanc-Mesnil,Ile-de-France,France,,Central,EU
2571,Tangerang,Jawa Barat,Indonesia,,Southeast Asia,APAC
2572,Centurion,Gauteng,South Africa,,Africa,Africa
2573,Delray Beach,Florida,United States,33445.0,South,US
2574,Pembroke Pines,Florida,United States,33024.0,South,US
2575,Ipiales,Nariño,Colombia,,South,LATAM
2576,Bristol,Connecticut,United States,6010.0,East,US
2577,Bratsk,Irkutsk,Russia,,EMEA,EMEA
2578,Sialkot,Punjab,Pakistan,,Central Asia,APAC
2579,Pessac,Aquitaine,France,,Central,EU
2580,Rizhao,Shandong,China,,North Asia,APAC
2581,Nha Trang,Khánh Hòa,Vietnam,,Southeast Asia,APAC
2582,Freiburg,Baden-Württemberg,Germany,,Central,EU
2583,Ocaña,Norte de Santander,Colombia,,South,LATAM
2584,Bezons,Ile-de-France,France,,Central,EU
2585,Yambol,Yambol,Bulgaria,,EMEA,EMEA
2586,Shangzhi,Heilongjiang,China,,North Asia,APAC
2587,Oktyabr'skiy,Bashkortostan,Russia,,EMEA,EMEA
2588,Senlis,Picardy,France,,Central,EU
2589,Mar del Plata,Provincia de Buenos Aires,Argentina,,South,LATAM
2590,Dire Dawa,Dire Dawa,Ethiopia,,Africa,Africa
2591,Agrigento,Sicily,Italy,,South,EU
2592,Sale,England,United Kingdom,,North,EU
2593,Cambrai,Nord-Pas-de-Calais,France,,Central,EU
2594,Aba,Abia,Nigeria,,Africa,Africa
2595,Poços de Caldas,Minas Gerais,Brazil,,South,LATAM
2596,Vaulx-en-Velin,Rhône-Alpes,France,,Central,EU
2597,Butare,Southern,Rwanda,,Africa,Africa
2598,Asunción,Asunción,Paraguay,,South,LATAM
2599,Mendoza,Mendoza,Argentina,,South,LATAM
2600,Southport,England,United Kingdom,,North,EU
2601,Missoula,Montana,United States,59801.0,West,US
2602,Itaúna,Minas Gerais,Brazil,,South,LATAM
2603,Sabzevar,Razavi Khorasan,Iran,,EMEA,EMEA
2604,Markham,Ontario,Canada,,Canada,Canada
2605,Sangli,Maharashtra,India,,Central Asia,APAC
2606,Bremerhaven,Bremen,Germany,,Central,EU
2607,Miramar,Florida,United States,33023.0,South,US
2608,Drobeta-Turnu Severin,Mehedinti,Romania,,EMEA,EMEA
2609,Jodhpur,Gujarat,India,,Central Asia,APAC
2610,Bo,Southern,Sierra Leone,,Africa,Africa
2611,Acireale,Sicily,Italy,,South,EU
2612,Laon,Picardy,France,,Central,EU
2613,Hampton,Virginia,United States,23666.0,South,US
2614,Redding,California,United States,96003.0,West,US
2615,Corlu,Tekirdag,Turkey,,EMEA,EMEA
2616,Baia Mare,Maramures,Romania,,EMEA,EMEA
2617,San José de Guanipa,Anzoátegui,Venezuela,,South,LATAM
2618,Nagaoka,Shizuoka,Japan,,North Asia,APAC
2619,Durgapur,West Bengal,India,,Central Asia,APAC
2620,Mâcon,Burgundy,France,,Central,EU
2621,Zhaoyuan,Heilongjiang,China,,North Asia,APAC
2622,Tyler,Texas,United States,75701.0,Central,US
2623,Ploemeur,Brittany,France,,Central,EU
2624,La Paz,Baja California Sur,Mexico,,North,LATAM
2625,Innsbruck,Tyrol,Austria,,EMEA,EMEA
2626,Vertou,Pays de la Loire,France,,Central,EU
2627,Holyoke,Massachusetts,United States,1040.0,East,US
2628,Mauguio,Languedoc-Roussillon,France,,Central,EU
2629,Funabashi,Chiba,Japan,,North Asia,APAC
2630,Elazig,Elazig,Turkey,,EMEA,EMEA
2631,San Justo,Santa Fe,Argentina,,South,LATAM
2632,Santo Domingo de los Colorados,Pichincha,Ecuador,,South,LATAM
2633,Gladbeck,North Rhine-Westphalia,Germany,,Central,EU
2634,Woodland,California,United States,95695.0,West,US
2635,Korla,Xinjiang Uygur,China,,North Asia,APAC
2636,Maisons-Alfort,Ile-de-France,France,,Central,EU
2637,Bisceglie,Apulia,Italy,,South,EU
2638,Draper,Utah,United States,84020.0,West,US
2639,Jurema,Pernambuco,Brazil,,South,LATAM
2640,Bijapur,Karnataka,India,,Central Asia,APAC
2641,Witten,North Rhine-Westphalia,Germany,,Central,EU
2642,Marina di Carrara,Tuscany,Italy,,South,EU
2643,Taboão da Serra,São Paulo,Brazil,,South,LATAM
2644,Meaux,Ile-de-France,France,,Central,EU
2645,Alcobendas,Madrid,Spain,,South,EU
2646,Cuxhaven,Lower Saxony,Germany,,Central,EU
2647,Natitingou,Atakora,Benin,,Africa,Africa
2648,Basingstoke,England,United Kingdom,,North,EU
2649,Czestochowa,Silesia,Poland,,EMEA,EMEA
2650,Lebanon,Tennessee,United States,37087.0,South,US
2651,Pinheiro,Maranhão,Brazil,,South,LATAM
2652,Albi,Midi-Pyrénées,France,,Central,EU
2653,Wuzhou,Guangxi,China,,North Asia,APAC
2654,Ilorin,Kwara,Nigeria,,Africa,Africa
2655,Barreirinhas,Maranhão,Brazil,,South,LATAM
2656,East Orange,New Jersey,United States,7017.0,East,US
2657,Goussainville,Ile-de-France,France,,Central,EU
2658,Qostanay,Qostanay,Kazakhstan,,EMEA,EMEA
2659,Vineland,New Jersey,United States,8360.0,East,US
2660,Cesena,Emilia-Romagna,Italy,,South,EU
2661,Shahreza,Esfahan,Iran,,EMEA,EMEA
2662,Settat,Chaouia-Ouardigha,Morocco,,Africa,Africa
2663,Rancho Cucamonga,California,United States,91730.0,West,US
2664,Ercolano,Campania,Italy,,South,EU
2665,Vitry-sur-Seine,Ile-de-France,France,,Central,EU
2666,Cavaillon,Provence-Alpes-Côte d'Azur,France,,Central,EU
2667,Chesterfield,England,United Kingdom,,North,EU
2668,Gien,Centre,France,,Central,EU
2669,Port Said,Bur Sa'id,Egypt,,Africa,Africa
2670,Solna,Stockholm,Sweden,,North,EU
2671,Nikopol',Dnipropetrovs'k,Ukraine,,EMEA,EMEA
2672,San Angelo,Texas,United States,76903.0,Central,US
2673,Hadera,Haifa,Israel,,EMEA,EMEA
2674,Itapecerica da Serra,São Paulo,Brazil,,South,LATAM
2675,Ocotlán,Jalisco,Mexico,,North,LATAM
2676,Vilhena,Rondônia,Brazil,,South,LATAM
2677,Tel Aviv,Tel Aviv,Israel,,EMEA,EMEA
2678,Taylor,Michigan,United States,48180.0,Central,US
2679,Antofagasta,Antofagasta,Chile,,South,LATAM
2680,Shrewsbury,England,United Kingdom,,North,EU
2681,Evreux,Upper Normandy,France,,Central,EU
2682,Mouscron,Hainaut,Belgium,,Central,EU
2683,Bucaramanga,Santander,Colombia,,South,LATAM
2684,Piotrkow Trybunalski,Lodz,Poland,,EMEA,EMEA
2685,Jiaxing,Zhejiang,China,,North Asia,APAC
2686,Zhangjiakou,Hebei,China,,North Asia,APAC
2687,Andijon,Andijan,Uzbekistan,,EMEA,EMEA
2688,Arnsberg,North Rhine-Westphalia,Germany,,Central,EU
2689,Les Pennes-Mirabeau,Provence-Alpes-Côte d'Azur,France,,Central,EU
2690,Harare,Harare,Zimbabwe,,Africa,Africa
2691,Saint Louis,Missouri,United States,63116.0,Central,US
2692,Boghni,Tizi Ouzou,Algeria,,Africa,Africa
2693,Runcorn,England,United Kingdom,,North,EU
2694,Las Piedras,Canelones,Uruguay,,South,LATAM
2695,Changde,Hunan,China,,North Asia,APAC
2696,Puerto Padre,Las Tunas,Cuba,,Caribbean,LATAM
2697,Carquefou,Pays de la Loire,France,,Central,EU
2698,Cedar Rapids,Iowa,United States,52402.0,Central,US
2699,Kenitra,Gharb-Chrarda-Béni Hssen,Morocco,,Africa,Africa
2700,Caserta,Campania,Italy,,South,EU
2701,Saint-Quentin,Picardy,France,,Central,EU
2702,Osmaniye,Osmaniye,Turkey,,EMEA,EMEA
2703,Miami,Florida,United States,33178.0,South,US
2704,Posadas,Misiones,Argentina,,South,LATAM
2705,Brumado,Bahia,Brazil,,South,LATAM
2706,Xianning,Hubei,China,,North Asia,APAC
2707,Chattanooga,Tennessee,United States,37421.0,South,US
2708,Salem,Virginia,United States,24153.0,South,US
2709,Khorramshahr,Khuzestan,Iran,,EMEA,EMEA
2710,Eskilstuna,Södermanland,Sweden,,North,EU
2711,Jalna,Maharashtra,India,,Central Asia,APAC
2712,Pavlodar,Pavlodar,Kazakhstan,,EMEA,EMEA
2713,Tartu,Tartumaa,Estonia,,EMEA,EMEA
2714,Encinitas,California,United States,92024.0,West,US
2715,Sidi Bel Abbes,Sidi Bel Abbes,Algeria,,Africa,Africa
2716,Kampala,Kampala,Uganda,,Africa,Africa
2717,Qazvin,Qazvin,Iran,,EMEA,EMEA
2718,Igdir,Igdir,Turkey,,EMEA,EMEA
2719,Louviers,Upper Normandy,France,,Central,EU
2720,Guanare,Portuguesa,Venezuela,,South,LATAM
2721,Mallawi,Al Minya,Egypt,,Africa,Africa
2722,Bedford,Texas,United States,76021.0,Central,US
2723,Kettering,England,United Kingdom,,North,EU
2724,Leverkusen,North Rhine-Westphalia,Germany,,Central,EU
2725,Zenica,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA,EMEA
2726,Miass,Chelyabinsk,Russia,,EMEA,EMEA
2727,Tychy,Silesia,Poland,,EMEA,EMEA
2728,Khenifra,Meknès-Tafilalet,Morocco,,Africa,Africa
2729,Drogobych,L'viv,Ukraine,,EMEA,EMEA
2730,Visalia,California,United States,93277.0,West,US
2731,Balmazujvaros,Hajdu-Bihar,Hungary,,EMEA,EMEA
2732,Guatemala City,Guatemala,Guatemala,,Central,LATAM
2733,Fleury-les-Aubrais,Centre,France,,Central,EU
2734,Mohammedia,Grand Casablanca,Morocco,,Africa,Africa
2735,Hendersonville,Tennessee,United States,37075.0,South,US
2736,Acarigua,Portuguesa,Venezuela,,South,LATAM
2737,Maturín,Monagas,Venezuela,,South,LATAM
2738,Nitra,Nitra,Slovakia,,EMEA,EMEA
2739,Barquisimeto,Lara,Venezuela,,South,LATAM
2740,League City,Texas,United States,77573.0,Central,US
2741,San Martín,Cuscatlán,El Salvador,,Central,LATAM
2742,Barneveld,Gelderland,Netherlands,,Central,EU
2743,Tarsus,Mersin,Turkey,,EMEA,EMEA
2744,Pirapora,Minas Gerais,Brazil,,South,LATAM
2745,Rapid City,South Dakota,United States,57701.0,Central,US
2746,Bellary,Karnataka,India,,Central Asia,APAC
2747,Frankfort,Illinois,United States,60423.0,Central,US
2748,Gubkin,Belgorod,Russia,,EMEA,EMEA
2749,Velbert,North Rhine-Westphalia,Germany,,Central,EU
2750,Colombo,Western,Sri Lanka,,Central Asia,APAC
2751,Mau,Uttar Pradesh,India,,Central Asia,APAC
2752,Zwolle,Overijssel,Netherlands,,Central,EU
2753,Messaad,Djelfa,Algeria,,Africa,Africa
2754,Umuarama,Parana,Brazil,,South,LATAM
2755,Park Ridge,Illinois,United States,60068.0,Central,US
2756,Norwich,Connecticut,United States,6360.0,East,US
2757,Kayseri,Kayseri,Turkey,,EMEA,EMEA
2758,Corum,Corum,Turkey,,EMEA,EMEA
2759,Manisa,Manisa,Turkey,,EMEA,EMEA
2760,Domont,Ile-de-France,France,,Central,EU
2761,Neuilly-Plaisance,Ile-de-France,France,,Central,EU
2762,Lins,São Paulo,Brazil,,South,LATAM
2763,Antakya,Hatay,Turkey,,EMEA,EMEA
2764,St. Catharines,Ontario,Canada,,Canada,Canada
2765,Blois,Centre,France,,Central,EU
2766,Ikot Ekpene,Akwa Ibom,Nigeria,,Africa,Africa
2767,Manhattan,Kansas,United States,66502.0,Central,US
2768,Tournai,Hainaut,Belgium,,Central,EU
2769,Montceau-les-Mines,Burgundy,France,,Central,EU
2770,The Colony,Texas,United States,75056.0,Central,US
2771,Nigde,Nigde,Turkey,,EMEA,EMEA
2772,Sanford,Florida,United States,32771.0,South,US
2773,Bourgoin-Jallieu,Rhône-Alpes,France,,Central,EU
2774,Lanxi,Zhejiang,China,,North Asia,APAC
2775,Conroe,Texas,United States,77301.0,Central,US
2776,Lianzhou,Guangdong,China,,North Asia,APAC
2777,Mezitli,Mersin,Turkey,,EMEA,EMEA
2778,Sceaux,Ile-de-France,France,,Central,EU
2779,Stavanger,Rogaland,Norway,,North,EU
2780,Eggenstein-Leopoldshafen,Baden-Württemberg,Germany,,Central,EU
2781,Ancona,Marche,Italy,,South,EU
2782,Campeche,Campeche,Mexico,,North,LATAM
2783,Saint-Herblain,Pays de la Loire,France,,Central,EU
2784,Uvarovo,Tambov,Russia,,EMEA,EMEA
2785,Hilden,North Rhine-Westphalia,Germany,,Central,EU
2786,Saint-Nazaire,Pays de la Loire,France,,Central,EU
2787,Navegantes,Santa Catarina,Brazil,,South,LATAM
2788,Saskatoon,Saskatchewan,Canada,,Canada,Canada
2789,Cormeilles-en-Parisis,Ile-de-France,France,,Central,EU
2790,Bhatpara,West Bengal,India,,Central Asia,APAC
2791,Zinder,Zinder,Niger,,Africa,Africa
2792,Covington,Washington,United States,98042.0,West,US
2793,Olathe,Kansas,United States,66062.0,Central,US
2794,Barnsley,England,United Kingdom,,North,EU
2795,La Mesa,California,United States,91941.0,West,US
2796,Sakai,Osaka,Japan,,North Asia,APAC
2797,Malambo,Atlántico,Colombia,,South,LATAM
2798,Mardan,Khyber Pakhtunkhwa,Pakistan,,Central Asia,APAC
2799,Iquitos,Loreto,Peru,,South,LATAM
2800,Randfontein,Gauteng,South Africa,,Africa,Africa
2801,Huddinge,Stockholm,Sweden,,North,EU
2802,Chengjiang,Jiangsu,China,,North Asia,APAC
2803,Lancaster,California,United States,93534.0,West,US
2804,Kuito,Bie,Angola,,Africa,Africa
2805,Pinsk,Brest,Belarus,,EMEA,EMEA
2806,Auch,Midi-Pyrénées,France,,Central,EU
2807,Sahuayo de José María Morelos,Michoacán,Mexico,,North,LATAM
2808,Albertville,Rhône-Alpes,France,,Central,EU
2809,Vittoria,Sicily,Italy,,South,EU
2810,Tetouan,Tanger-Tétouan,Morocco,,Africa,Africa
2811,Langen,Hesse,Germany,,Central,EU
2812,Handa,Aichi,Japan,,North Asia,APAC
2813,Lanester,Brittany,France,,Central,EU
2814,Daytona Beach,Florida,United States,32114.0,South,US
2815,Khouribga,Chaouia-Ouardigha,Morocco,,Africa,Africa
2816,Gardanne,Provence-Alpes-Côte d'Azur,France,,Central,EU
2817,Bloomington,Illinois,United States,61701.0,Central,US
2818,Valdemoro,Madrid,Spain,,South,EU
2819,Gulbarga,Karnataka,India,,Central Asia,APAC
2820,Rockville,Maryland,United States,20852.0,East,US
2821,Fukui,Fukui,Japan,,North Asia,APAC
2822,Salamanca,Castile and León,Spain,,South,EU
2823,Santiago del Estero,Santiago del Estero,Argentina,,South,LATAM
2824,Qidong,Jiangsu,China,,North Asia,APAC
2825,Bajos de Haina,San Cristóbal,Dominican Republic,,Caribbean,LATAM
2826,Forbach,Lorraine,France,,Central,EU
2827,Freeport,Illinois,United States,61032.0,Central,US
2828,Yichun,Jiangxi,China,,North Asia,APAC
2829,Cártama,Andalusía,Spain,,South,EU
2830,Villiers-sur-Marne,Ile-de-France,France,,Central,EU
2831,Minna,Niger,Nigeria,,Africa,Africa
2832,Almaty,Almaty City,Kazakhstan,,EMEA,EMEA
2833,Coatzacoalcos,Veracruz,Mexico,,North,LATAM
2834,Contagem,Minas Gerais,Brazil,,South,LATAM
2835,Niagara Falls,New York,United States,14304.0,East,US
2836,Balti,Balti,Moldova,,EMEA,EMEA
2837,Ulsan,Ulsan,South Korea,,North Asia,APAC
2838,Garden City,Kansas,United States,67846.0,Central,US
2839,Kawaguchi,Saitama,Japan,,North Asia,APAC
2840,Boa Esperança,Minas Gerais,Brazil,,South,LATAM
2841,Armenia,Quindío,Colombia,,South,LATAM
2842,Petare,Miranda,Venezuela,,South,LATAM
2843,Bragança Paulista,São Paulo,Brazil,,South,LATAM
2844,Barretos,São Paulo,Brazil,,South,LATAM
2845,Guidonia Montecelio,Lazio,Italy,,South,EU
2846,Cournon-d'Auvergne,Auvergne,France,,Central,EU
2847,Boulogne-sur-Mer,Nord-Pas-de-Calais,France,,Central,EU
2848,Nkongsamba,Littoral,Cameroon,,Africa,Africa
2849,Palatine,Illinois,United States,60067.0,Central,US
2850,Tianguá,Ceará,Brazil,,South,LATAM
2851,North Charleston,South Carolina,United States,29406.0,South,US
2852,Glenview,Illinois,United States,60025.0,Central,US
2853,Antsiranana,Diana,Madagascar,,Africa,Africa
